,SK_ID_CURR,TARGET,CNT_CHILDREN,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_WORK_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_12,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_CONTRACT_TYPE_Cash loans,NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,ORGANIZATION_TYPE_Business Entity Type 3,ORGANIZATION_TYPE_Self-employed,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Bad debt_MEAN,BURO_CREDIT_ACTIVE_nan_MEAN,BURO_CREDIT_CURRENCY_currency 4_MEAN,BURO_CREDIT_CURRENCY_nan_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,BURO_CREDIT_TYPE_Interbank credit_MEAN,BURO_CREDIT_TYPE_Loan for purchase of shares (margin lending)_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_CREDIT_TYPE_Mobile operator loan_MEAN,BURO_CREDIT_TYPE_nan_MEAN,ACTIVE_DAYS_CREDIT_MIN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_CNT_PAYMENT_SUM,PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,PREV_NAME_CONTRACT_TYPE_nan_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_CONTRACT_STATUS_nan_MEAN,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,PREV_NAME_PAYMENT_TYPE_nan_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,PREV_CODE_REJECT_REASON_SCO_MEAN,PREV_CODE_REJECT_REASON_SCOFR_MEAN,PREV_CODE_REJECT_REASON_nan_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_CLIENT_TYPE_nan_MEAN,PREV_NAME_GOODS_CATEGORY_Animals_MEAN,PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_GOODS_CATEGORY_nan_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_PORTFOLIO_XNA_MEAN,PREV_NAME_PORTFOLIO_nan_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,PREV_NAME_PRODUCT_TYPE_nan_MEAN,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,PREV_CHANNEL_TYPE_nan_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_nan_MEAN,PREV_PRODUCT_COMBINATION_Card Street_MEAN,PREV_PRODUCT_COMBINATION_Cash_MEAN,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,APPROVED_DAYS_DECISION_MIN,APPROVED_DAYS_DECISION_MEAN,POS_MONTHS_BALANCE_MEAN,POS_SK_DPD_MAX,POS_SK_DPD_MEAN,POS_NAME_CONTRACT_STATUS_XNA_MEAN,POS_NAME_CONTRACT_STATUS_nan_MEAN,INSTAL_DPD_MEAN,INSTAL_PAYMENT_PERC_MAX,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM
13857,116152,0.0,0,-16263,,-9407.0,-3383,0,0,3,3,0,0,0,0.0,0.0,-728.0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.23695,0.0615454545454545,-991.0,-198.0,-750.5555555555555,-805.0,1628.0,-34.22222222222222,-414.55555555555554,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,-936.0,-198.0,-547.6666666666666,-60.0,0.0,-991.0,-665.0,-852.0,-805.0,-591.8333333333334,0.0,-728.0,-728.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-728.0,-728.0,-20.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-667.6,-3338.0
42104,148747,0.0,0,-22755,,-9803.0,-4329,0,0,2,2,0,0,0,0.0,0.0,-210.0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2168148148148148,0.0360965864246251,-2426.0,-305.0,-1088.625,-1785.0,1521.0,-265.375,-672.625,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,-305.0,-305.0,-305.0,-12.0,0.0,-2426.0,-369.0,-1349.8333333333333,-1785.0,-892.8333333333334,0.0,-2455.0,-438.27777777777777,44.625,714.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.0,0.1666666666666666,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.1666666666666666,0.0555555555555555,0.0,0.0,0.0,0.8888888888888888,0.0,0.0555555555555555,0.1111111111111111,0.0,0.0,0.0,0.8333333333333334,0.0,0.1111111111111111,0.8333333333333334,0.0,0.1666666666666666,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,-2455.0,-1594.6666666666667,-58.333333333333336,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,-1781.6,-35632.0
38291,144344,1.0,0,-8634,-373.0,-5186.0,-1311,1,1,2,2,0,1,1,0.0,0.0,-358.0,1,0,,1,0,1,1,1,0,0,1,0,1,0,0,0,0.2049428571428571,0.1081313314037626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-358.0,-358.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-358.0,-358.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-197.9,-1979.0
38770,144908,0.0,0,-23658,,-12250.0,-4168,0,0,2,2,0,0,0,0.0,0.0,-1986.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6575555555555556,0.0398486317603964,-1205.0,-604.0,-846.4,-747.0,30947.0,5762.6,-509.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-604.0,-604.0,-604.0,-450.0,0.0,-1205.0,-608.0,-907.0,-747.0,-524.25,0.0,-2472.0,-1716.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,-2472.0,-1716.0,-52.671875,7.0,0.65625,0.0,0.0,2.95945945945946,1.0,14296.95,2414.10222972973,178643.565,-1620.9324324324325,-119949.0
29009,133705,0.0,0,-10181,-2772.0,-1462.0,-1101,1,0,3,3,0,1,1,0.0,0.0,-1814.0,1,0,,1,0,1,1,0,0,0,0,0,0,0,0,0,0.16472,0.072756183745583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2701.0,-1059.5555555555557,7.428571428571429,52.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,-2701.0,-1198.6,-49.65217391304348,0.0,0.0,0.0,0.0,0.0,1.0,1454.76,59.21052631578947,2250.0,-898.8421052631579,-34156.0
16012,118682,0.0,0,-13486,-3145.0,-3219.0,-4274,1,1,2,2,0,0,0,0.0,0.0,-1697.0,1,0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.19515,0.0322567315162234,-2908.0,-970.0,-1850.75,-2574.0,731.0,-982.2857142857144,-946.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1096.0,-970.0,-1033.0,-329.5,0.0,-2908.0,-1006.0,-2123.333333333333,-2574.0,-1151.8333333333333,0.0,-2794.0,-2033.1666666666667,10.666666666666666,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-2794.0,-2033.1666666666667,-59.77464788732394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1782.1692307692308,-115841.0
16147,118832,0.0,0,-21922,-2962.0,-8615.0,-4037,1,0,3,3,0,0,0,0.0,0.0,-1849.0,1,0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3027666666666667,0.0397862414857968,-1580.0,-365.0,-1084.6666666666667,-1128.0,1055.0,57.66666666666666,-396.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-1580.0,-365.0,-972.5,-30.0,0.0,-1309.0,-1309.0,-1309.0,-1128.0,-1128.0,0.0,-1849.0,-804.6666666666666,6.0,12.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,-1849.0,-1151.5,-55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-760.7647058823529,-25866.0
16937,119754,0.0,1,-15708,-4912.0,-4256.0,-4388,1,0,2,2,0,0,0,0.0,0.0,0.0,1,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1609333333333333,0.0642927530828028,-2778.0,-1346.0,-1919.428571428572,-2422.0,1477.0,-827.2857142857143,-611.7142857142857,1572.428571428571,0.5714285714285714,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,-1387.0,-1346.0,-1376.75,-17.75,2751.75,-2778.0,-2516.0,-2643.0,-2422.0,-1403.6666666666667,0.0,-2595.0,-1978.3333333333333,14.0,42.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-2595.0,-1978.3333333333333,-28.973684210526315,0.0,0.0,0.0,0.0,1.1065573770491803,1.0,14131.35,726.7935245901639,88668.81,-1027.549180327869,-125361.0
18063,121067,0.0,0,-23959,,-7074.0,-4463,0,0,3,3,0,0,0,0.0,0.0,-1085.0,0,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1063,0.0563427561837455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2429.0,-1195.4545454545455,14.272727272727272,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.7272727272727273,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.3636363636363636,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0909090909090909,-2429.0,-933.1111111111112,-31.97058823529412,1.0,0.0147058823529411,0.0,0.0,0.4754098360655737,1.0,83100.59999999999,3350.5259016393434,204382.08,-967.2131147540985,-59000.0
19301,122515,1.0,0,-19823,-5532.0,-1955.0,-3360,1,0,3,3,0,0,0,0.0,0.0,-1134.0,1,0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0864222222222222,0.0379736947457842,-1099.0,-737.0,-918.0,-732.0,-372.0,-552.0,-546.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-1099.0,-737.0,-918.0,-732.0,-546.5,0.0,-2542.0,-804.0,23.6,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.2857142857142857,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.5714285714285714,0.1428571428571428,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.8571428571428571,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.2857142857142857,0.0,0.0,-2542.0,-1021.0,-22.14666666666667,0.0,0.0,0.0,0.0,0.1447368421052631,5.049739938393173,33210.090000000004,-978.2662499999998,-74348.23499999999,-635.1578947368421,-48272.0
1946,102280,0.0,2,-11168,-2291.0,-5475.0,-2080,1,1,1,1,0,0,0,0.0,0.0,-1038.0,1,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.2436666666666666,0.02924,-831.0,-384.0,-554.4,-581.0,1329.0,388.4,-192.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-428.0,-384.0,-413.3333333333333,-22.33333333333333,0.0,-831.0,-701.0,-766.0,-581.0,-446.5,0.0,-1038.0,-1038.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1038.0,-1038.0,-28.5,0.0,0.0,0.0,0.0,0.7857142857142857,1.0,9473.625,2457.916071428572,34410.825,-872.5,-12215.0
42700,149437,0.0,0,-19230,-201.0,-7567.0,-2471,1,1,3,3,0,0,0,0.0,0.0,-1.0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.1034117647058823,0.0517667844522968,-2809.0,-773.0,-1791.0,-2565.0,-650.0,-1607.5,-1652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-2809.0,-773.0,-1791.0,-2565.0,-1652.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37035,142899,0.0,0,-11657,-2260.0,-70.0,-4204,1,0,1,1,0,1,1,0.0,0.0,-1.0,1,0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.123,0.0292374708399208,-2619.0,-59.0,-1052.6666666666667,-2314.0,3421.0,283.75,-130.33333333333334,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1192.0,-59.0,-591.75,-28.75,0.0,-2619.0,-1330.0,-1974.5,-2314.0,-333.5,0.0,-1508.0,-1097.6666666666667,11.333333333333334,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-1508.0,-1097.6666666666667,-32.733333333333334,0.0,0.0,0.0,0.0,0.1071428571428571,1.0,18862.155,757.685892857143,21215.205000000005,-975.7857142857144,-27322.0
12591,114679,0.0,1,-15192,-8608.0,-4878.0,-4888,1,0,2,2,0,1,1,0.0,0.0,-639.0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.05,-2301.0,-195.0,-1248.0,-2116.0,1629.0,-243.5,-1081.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-195.0,-195.0,-195.0,-15.0,0.0,-2301.0,-2301.0,-2301.0,-2116.0,-2148.0,0.0,-639.0,-334.5,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-639.0,-334.5,-15.666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-535.6666666666666,-3214.0
9107,110587,0.0,0,-21407,-2036.0,-4101.0,-4099,1,0,2,2,0,0,0,0.0,0.0,0.0,0,0,2.0,1,0,1,1,0,0,0,0,0,1,0,1,0,0.1758,0.07325,-1613.0,-297.0,-1262.9,-1371.0,735.0,-370.77777777777777,-473.7,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-1519.0,-361.0,-940.0,-17.5,0.0,-1613.0,-297.0,-1343.625,-1371.0,-587.75,0.0,-704.0,-402.0,19.5,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.3333333333333333,0.0,0.1666666666666666,-704.0,-704.0,-14.5,0.0,0.0,0.0,0.0,1.1111111111111112,1.0,10344.375,4086.25,110328.75,-418.2962962962963,-11294.0
41710,148295,0.0,0,-11335,-948.0,-3895.0,-1776,1,1,2,2,0,0,0,0.0,0.0,-842.0,1,0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1439545454545454,0.0481014580801944,-515.0,-313.0,-414.0,31.0,938.0,484.5,-175.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-313.0,-313.0,-313.0,-49.0,0.0,-515.0,-515.0,-515.0,31.0,-302.0,0.0,-842.0,-678.5,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-842.0,-842.0,-22.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-680.1818181818181,-7482.0
28343,132939,0.0,0,-12296,-1659.0,-2963.0,-4636,1,0,1,1,0,1,1,0.0,0.0,-466.0,0,0,1.0,1,0,1,1,0,1,0,0,0,1,0,0,0,0.1672888888888888,0.0323818372649219,-2830.0,-1025.0,-1813.5,-2710.0,-230.0,-1249.3,-1192.4,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-1303.0,-1303.0,-1303.0,-4.0,0.0,-2830.0,-1025.0,-1870.2222222222224,-2710.0,-1324.4444444444443,0.0,-2358.0,-1132.4,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,-2358.0,-1390.0,-38.74074074074074,1.0,0.037037037037037,0.0,0.0,0.5,1.0,0.0,0.0,0.0,-1175.8333333333333,-28220.0
11137,112979,0.0,0,-16512,-586.0,-5094.0,-48,1,0,2,2,0,0,0,0.0,0.0,-1418.0,1,0,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.4645333333333333,0.0293612000674195,-2163.0,-2163.0,-2163.0,-1981.0,-1981.0,-1981.0,-1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-2163.0,-2163.0,-2163.0,-1981.0,-1981.0,0.0,-1996.0,-822.3333333333334,14.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,-1996.0,-1074.0,-28.325,7.0,0.175,0.0,0.0,0.3414634146341463,1.0,13811.04,1025.348048780488,42039.27,-802.219512195122,-32891.0
32960,138201,0.0,0,-19545,-10613.0,-6576.0,-3104,1,1,2,2,0,0,0,0.0,0.0,-2334.0,1,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2698529411764706,0.0292397660818713,-2804.0,-164.0,-1436.7857142857142,-2653.0,854.0,-1114.8076923076924,-1046.571428571429,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,-1421.0,-164.0,-715.25,-88.75,0.0,-2804.0,-181.0,-1557.0416666666667,-2653.0,-1206.2083333333333,0.0,-2334.0,-523.7777777777778,17.428571428571427,122.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.6666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,-2334.0,-803.8,-20.30952380952381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-586.875,-23475.0
33144,138403,0.0,0,-20062,-207.0,-1664.0,-3599,1,0,3,3,0,0,0,0.0,0.0,-2011.0,1,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.2075,0.0332155638642106,-2877.0,-79.0,-1666.5,-2512.0,31172.0,2817.375,-717.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-240.0,-79.0,-159.5,-14.0,0.0,-2877.0,-1379.0,-2168.833333333333,-2512.0,-951.6666666666666,0.0,-2350.0,-2180.5,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2350.0,-2180.5,-69.78571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2169.1666666666665,-26030.0
8613,110029,0.0,2,-14781,-2570.0,-6124.0,-3958,1,1,2,2,0,0,0,0.0,0.0,-172.0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1833333333333333,0.05,-2326.0,-144.0,-1139.7142857142858,-1585.0,647.0,-683.8571428571429,-639.1428571428571,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-815.0,-144.0,-479.5,-27.5,0.0,-2326.0,-850.0,-1403.8,-1585.0,-883.8,0.0,-2851.0,-1496.7777777777778,7.777777777777778,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,-2851.0,-1663.0,-59.34920634920635,0.0,0.0,0.0,0.0,0.0196078431372549,1.0,0.0,0.0,0.0,-1706.137254901961,-87013.0
